Drug Name,Drug Class,
Astringent Pwd for Top Soln,Aluminum Sulfate,
AstrinGyn Aqueous,Ferric Subsulfate,
At Home A1C Test Kit,"A1C Monitor, Accessory cartridge, Shaker Cup",
At-Home A1C Test Kit,"A1C Monitor, Accessory cartridge, Shaker Cup",
Atacand,Candesartan Cilexetil,
Atacand HCT,Candesartan Cilexetil,
Atamet,Carbidopa,
Atarax,Hydroxyzine Hydrochloride,
Atazanavir,Atazanavir Sulfate,
Atelvia,Risedronate Sodium,
Atendia,Lidocaine,
Atenolol,Atenolol,
Atenolol Fine Powder USP,Atenolol Bulk powder,
Atenolol USP,Atenolol Bulk powder,
Atenolol/Chlortha,Atenolol,
Atenolol/Chlorthal,Atenolol,
ATGAM,Anti-Thymocyte Immune Globulin (Equine),
Ath Foot,Miconazole Nitrate,
Athlete's Foot,Clotrimazole,
Athlete's Foot,Miconazole Nitrate,
Athlete's Foot,Terbinafine Hydrochloride,
Athlete's Foot,Tolnaftate,
Athlete's Foot,Undecylenic Acid,
Athlete's Foot Relief Liq Spry,Tolnaftate,
Athlete's Foot Relief Pwd Spry,Tolnaftate,
Athlete's Foot Topical Spray,Tolnaftate,
Athlete's Foot1%  Pwd Spry,Tolnaftate,
Ativan,Lorazepam,
Atomoxetine,Atomoxetine Hydrochloride,
Atopiclair Cream,"Allantoin, Bisabolol, Butylene Glycol, Butyrospermum Parkii Fruit, Capryloyl Glycine, Carbomers, Distilled Water, DMDM Hydantoin, Docosanol, Eicosanol, Ethylhexyl palmitate, Glycerin, Glyceryl Stearat",
Atopiclair Cream,"Allantoin, Bisabolol, Butylene Glycol, Butyrospermum Parkii Fruit, Capryloyl Glycine, Carbomers, Distilled Water, DMDM Hydantoin, Docosanol, Eicosanol, Ethylhexyl palmitate, Glyceryl Stearate, Glycyrr",
Atopiclair Cream,"Bisabolol, Carbomers, Docosanol, Glyceryl Stearate, Sodium Hydroxide, Vitamin E, tetrasodium EDTA, Vitis Vinifera, Propyl Gallate, Polyoxyethylene Stearates, Distilled Water, DMDM Hydantoin, Allantoin",
Atorvastatin,Atorvastatin Calcium,
Atovaquone,Atovaquone,
Atovaquone/Proguanil Ped Tab,Atovaquone,
Atovaquone/Proguanil Tablet,Atovaquone,
Atracurium,Atracurium Besylate,
Atralin,Tretinoin,
Atrapro CP Kit,"Topical Emollient Cream, Topical Gel",
Atrapro Topical Gel,Topical Gel,
Atrapro Topical Spray,Topical Solution,
Atreza,Atropine Sulfate,
Atripla,Efavirenz,
Atropine,Atropine Sulfate,
Atropine Care,Atropine Sulfate,
Atropine Sulfate,Atropine Sulfate,
Atropine Sulfate Mono USP,Atropine Sulfate Bulk powder,
Atropine Sulfate USP,Atropine Sulfate Bulk powder,
Atropine USP,Atropine Bulk powder,
Atropisol,Atropine Sulfate,
Atrovent,Ipratropium Bromide,
Atrovent HFA,Ipratropium Bromide,
ATryn,"Antithrombin III (Recombinant, Human) (Goat) Lyophilisate for solution for injection",
Attapulgite Activated USP,Attapulgite Bulk powder,
Attenuvax,Measles Virus Strain Enders' Attenuated Edmonston Live antigen,
Atti-Plex P,Phentermine Hydrochloride,
Atti-Plex P #1,Phentermine Hydrochloride,
Atti-Plex P #2,Phentermine Hydrochloride,
Atti-Plex P #4,Phentermine Hydrochloride,
Atuss DA Liquid,Brompheniramine Maleate,
Atuss DR Syrup,Chlorpheniramine Maleate,
Atuss DS Tannate Susp,Chlorpheniramine Maleate,
Atuss EX Soln,Hydrocodone Bitartrate,
Atuss G Syrup,Guaifenesin,
Atuss HC Syrup,Chlorpheniramine Maleate,
Atuss HD ER Capsule,Chlorpheniramine Maleate,
Atuss HD Soln,Chlorpheniramine Maleate,
Atuss HS Tannate Susp,Chlorpheniramine Maleate,
Atuss HX ER Capsule,Hydrocodone Bitartrate,
Atuss MR Syrup,Hydrocodone Bitartrate,
Atuss MS Soln,Chlorpheniramine Maleate,
Atuss NX Syrup,Hydrocodone Bitartrate,
Atuss-12 DM Susp,"Chlorpheniramine Polistirex, Dextromethorphan Polistirex, Pseudoephedrine Polistirex Oral suspension, extended release",
Atuss-12 DX Susp,Dextromethorphan Polistirex,
AUBAGIO,Teriflunomide,
Aubra,"Inert Oral tablet, Levonorgestrel",
Aubra EQ,"Inert Oral tablet, Levonorgestrel",
Augmentin,Amoxicillin Trihydrate,
Augmentin ES,Amoxicillin Trihydrate,
Augmentin XR,Amoxicillin Trihydrate,
Aural Otic Susp,Neomycin,
Auralgan,Antipyrine,
Auralgan Otic Solution,Acetic Acid,
Auralgan Otic Solution,Antipyrine,
Aurax,Antipyrine,
Aureomycin,Chlortetracycline Hydrochloride,
Auro Ear Drops,Carbamide Peroxide,
Auro Earache Relief Ear Drops,Carbamide Peroxide,
Auro Earache Relief Ear Drops,"Chamomile, Plantago major, Verbascum thapsus, Belladonna Extract, Capsicum, Calcium Carbonate, Potassium dichromate Otic drops, solution",
Auro-Dri Ear Drops,Isopropyl Alcohol,
Auro-Dri Ear Water-Drying Aid,Isopropyl Alcohol,
Aurodex,Antipyrine,
Auroguard,Antipyrine,
Auroto,Antipyrine,
Aurovela,Ferrous Fumarate,
Aurovela,Norethindrone Acetate,
Aurovela Fe,Ferrous Fumarate,
Aurstat Kit,"Topical Emollient Cream, Topical Gel",
Aurstat Topical Gel,Topical Gel,
Auryxia,Iron,
Austedo,Deutetrabenazine,
Auto Arm BP Monitor,"Blood Pressure Monitor, Pressure Cuff",
Auto Arm BP Monitor System,"Blood Pressure Monitor, Pressure Cuff",
Auto Wrist BP Monitor,Blood Pressure Monitor,
Autodisc High and Low Soln,"Glucose Meter Control Solution, High, Glucose Meter Control Solution, Low",
Autolet II Clinisafe Lance Dev,"Lancet, Lancet Device",
Autolet Imp Lancing Device,Lancet Device,
Autolet Impres Lancing Device,"Lancet, Lancet Device",
Autolet Lancing Device,Lancet Device,
Autolet Lancing Device,"Lancet, Lancet Device",
Autolet Lite Clinisafe Starter,"Lancet, Lancet Device",
Autolet Lite Starter Pack,"Lancet, Lancet Device",
Autolet Mini Lancing Device,"Lancet, Lancet Device",
Autolet Plus Lancing Device,Lancet Device,
Automatic BP Monitor System,"Blood Pressure Monitor, Pressure Cuff",
Automatic Wrist BP Monitor,Blood Pressure Monitor,
Autopen,Pen Injector,
Auvi-Q,Epinephrine,
AuxiPro Emollient Cream,Compounding Base,
AuxiPro Plast Oint for Cmpd,Compounding Base,
AuxiPro Vanishing Cream,Compounding Base,
Av-Phos,"Sodium Phosphate, Dibasic",
Av-VITE FB Forte Tablet,Folic Acid,
Av-Vite FB Tablet,Folic Acid,
Avagard,Chlorhexidine Gluconate,
Avage,Tazarotene,
Availnex,Carbocysteine,
Avalide,Irbesartan,
AvaLin-Rx,Lidocaine,
Avandamet,Rosiglitazone Maleate,
Avandaryl,Rosiglitazone Maleate,
Avandia,Rosiglitazone Maleate,
Avapro,Irbesartan,
Avar,Sulfacetamide Sodium,
Avar Green,Sulfacetamide Sodium,
AVAR LS,Sulfacetamide Sodium,
AVAR LS Cleansing Pad,Sulfacetamide Sodium,
Avar-E,Sulfacetamide Sodium,
AVAR-e Green,Sulfacetamide Sodium,
AVAR-e LS,Sulfacetamide Sodium,
Avastin,Bevacizumab (Hamster),
AVC,Sulfanilamide,
Aveed,Testosterone Undecanoate,
Avelox,Moxifloxacin Hydrochloride,
Avelox ABC Pack,Moxifloxacin Hydrochloride,
Avengers Complete Vit Gummies,Vitamin A (Palmitate),
AVENOVA Lid/Lash Cleanser,Ophthalmic external cleanser,
Aventyl,Nortriptyline Hydrochloride,
Aviane,"Inert Oral tablet, Levonorgestrel",
Avicel PH101 for Compounding,Microcrystalline Cellulose Bulk powder,
Avicel PH105 for Compounding,Avicel Bulk powder,
Avidoxy,Doxycycline Monohydrate,
Avidoxy DK Kit,Doxycycline Monohydrate,
Avinza,Morphine Sulfate,
AVITA,Tretinoin,
Aviva Level,Glucose Meter Control Solution,
AVO Cream Topical Emulsion,"Distilled Water, Stearic Acid, Propylene Glycol, Mineral Oil, Trolamine, Sodium alginate, ethylene glycol, Paraffin, Squalane, Avocado Oil, Cetyl Palmitate, Methylparaben, Propylparaben, Triethanolami",
Avocado Oil,Avocado Oil Bulk liquid,
Avodart,Dutasteride,
Avonex,Interferon Beta-1a (Hamster),
Avonex Pen,Interferon Beta-1a (Hamster),
Avostartgrip Titration Inj Dev,AVOSTARTGRIP,
Avycaz,Avibactam,
Awake MS,Caffeine,
Axert,Almotriptan Malate,
Axid,Nizatidine,
Axid AR,Nizatidine,
AXIRON Topical Solution,Testosterone,
Axocet,Butalbital,
Axona Powder for Solution,Caprylic/Capric Triglyceride,
Aygestin,Norethindrone Acetate,
Ayr Allergy & Sinus Nasal Mist,Sodium Chloride,
Ayr Baby Saline Nose Spray/Drp,Sodium Chloride,
Ayr Saline Nasal Drop Soln,Sodium Chloride,
Ayr Saline Nasal Gel,Nasal gel,
Ayr Saline Nasal Gel Spray,Nasal gel,
Ayr Saline Nasal Mist,Sodium Chloride,
Ayuna Tablet,"Inert Oral tablet, Levonorgestrel",
AZ Cream for Compounding,Compounding Base,
Azacitidine,Azacitidine,
Azactam,Aztreonam,
Azactam Premixed Soln for Inj,Aztreonam,
Azasan,Azathioprine,
Azasite,Azithromycin,
Azathioprine,Azathioprine,
Azathioprine,Azathioprine Sodium,
Azathioprine USP,Azathioprine Bulk powder,
AZEDRA Dosimetric I-131 Inj,Iobenguane I-131,
AZEDRA Therapeutic I-131 Inj,Iobenguane I-131,
Azelaic Acid,Azelaic Acid,
Azelaic Acid for Compounding,Azelaic Acid Bulk powder,
Azelastine,Azelastine,
Azelastine,Azelastine Hydrochloride,
Azelastine HCl,Azelastine Hydrochloride,
Azelex,Azelaic Acid,
Azilect,Rasagiline,
Azithromycin,Azithromycin,
Azithromycin Dihydrate USP,Azithromycin Bulk powder,
Azmacort,Triamcinolone Acetonide,
Azo,Phenazopyridine Hydrochloride,
AZO Bladder Control,"Pumpkin seed extract, Soy isoflavones Oral capsule",
AZO Bladder/Weight Capsule,Cissus quadrangularis,
AZO Cranberry,Cranberry powder/extract,
AZO Cranberry,Vitamin C (Ascorbic Acid),
AZO Cranberry Gummies Sft Chew,Cranberry powder/extract,
Azo Dine,Phenazopyridine Hydrochloride,
Azo Dine Tablet,Phenazopyridine Hydrochloride,
AZO Feminine Probiotic Capsule,"Lactobacillus Crispatus, Lactobacillus Gasseri, Lactobacillus Jensenii, Lactobacillus Rhamnosus Oral capsule",
AZO Urinalysis Test Strip,"Urinalysis Test Strips, Multiple",
AZO Urinary,Methenamine,
AZO Urinary Health Pack,Phenazopyridine Hydrochloride,
AZO Urinary Pain,Phenazopyridine Hydrochloride,
AZO Urine Pain,Phenazopyridine Hydrochloride,
AZO Yeast Tablet,"Eupatorium perfoliatum, Viscum album Oral tablet",
Azo-100,Phenazopyridine Hydrochloride,
Azo-Gesic,Phenazopyridine Hydrochloride,
Azo-Septic,Phenazopyridine Hydrochloride,
Azo-Standard,Phenazopyridine Hydrochloride,
AZOLEN TINCTURE,Miconazole Nitrate,
Azopt,Brinzolamide,
AZOR,Amlodipine Besylate,
Aztreonam,Aztreonam,
Azulfidine,Sulfasalazine,
Azulfidine ENtabs,Sulfasalazine,
Azuphen MB Capsule,Methenamine,
Azurette,Ethinyl Estradiol,
B & O Supprettes No.,Belladonna Extract,
B 100 Timed Release Tablet,Vitamin B1 (Thiamine),
B Complex,Biotin,
B Complex,Vitamin B1 (Thiamine),
B Complex #1 Tablet,Vitamin B1 (Thiamine Mononitrate),
B Complex Caplet,Vitamin C (Ascorbic Acid),
B Complex Capsule,Vitamin B1 (Thiamine Mononitrate),
B Complex Formula #1 Tablet,Vitamin B1 (Thiamine Mononitrate),
B Complex High Strength Tablet,Vitamin B1 (Thiamine Mononitrate),
B Complex Softgel,Brewers yeast,
B Complex Tablet,Folic Acid,
B Complex Tablet,Vitamin B1 (Thiamine Mononitrate),
B Complex Vitamins Plus Tablet,Biotin,
B Complex w/Amino Acid Tablet,Vitamin B1 (Thiamine Hydrochloride),
B Complex w/B-12 and C Tablet,Niacin,
B Complex w/B-12 Sub Liquid,Vitamin B2 (Riboflavin),
B Complex w/Folic Acid Tablet,Vitamin B6 (Pyridoxine),
B Complex w/Vitamin B12 Tablet,Brewers yeast,
B Complex w/Vitamin C Tablet,Folic Acid,
B Complex w/Vitamin C Tablet,Vitamin C (Ascorbic Acid),
B Complex with C Capsule,Vitamin C (Ascorbic Acid),
B Complex/Vitamin C Caplet,Vitamin C (Ascorbic Acid),
B Super Max Complex HP Caplet,Vitamin B1 (Thiamine Mononitrate),
B Super Vitamin Complex Tablet,Vitamin C (Sodium Ascorbate),
B-1,Vitamin B1 (Thiamine),
B-100 Complex Capsule,"Alfalfa, Biotin",
B-100 Complex Capsule,Vitamin B1 (Thiamine Mononitrate),
B-100 Complex Tablet,"Alfalfa, Biotin",
B-100 Timed Release Caplet,Biotin,
B-100 Timed Release Caplet,Vitamin B1 (Thiamine Mononitrate),
B-12,Cobamamide,
B-12,Mecobalamin,
B-12,Vitamin B12 (Cyanocobalamin),
B-12 Compliance Injection Kit,Vitamin B12 (Cyanocobalamin),
B-12 Injection Kit,Vitamin B12 (Cyanocobalamin),
B-50 Balanced B-Complex Tablet,Vitamin B1 (Thiamine Hydrochloride),
B-50 Complex Tablet,Vitamin B1 (Thiamine Hydrochloride),
B-Comp/C/Rose Hips/Bran Caplet,Biotin,
B-Complex,"Alfalfa, Biotin",
B-Complex and C Caplet,Vitamin C (Ascorbic Acid),
B-Complex Plus Tablet,Biotin,
B-Complex Softgel,Brewers yeast,
B-Complex Super Tablet,Vitamin C (Ascorbic Acid),
B-Complex Tablet,Vitamin C (Ascorbic Acid),
B-Complex Time-Release Tablet,Niacin,
B-Complex Time-Release Tablet,Vitamin C (Ascorbic Acid),
B-Complex w/Vitamin C Tablet,Biotin,
B-Complex w/Vitamin C Tablet,Vitamin C (Ascorbic Acid),
B-Complex With B-12 Tablet,Niacin,
B-Complex With B-12 TR Caplet,Brewers yeast,
B-Complex/Vitamin B-12 Tablet,Niacin,
B-Complex/Vitamin C Caplet,Vitamin C (Ascorbic Acid),
B-Complex/Vitamin C Tablet,Vitamin C (Ascorbic Acid),
B-F-I Antiseptic Powder,Bismuth Formic Iodide,
B-Natal Vitamin B6 Oral Loz,Vitamin B6 (Pyridoxine),
B-Natal Vitamin B6 TheraPops,Vitamin B6 (Pyridoxine),
B-Nexa Tablet,Calcium,
B-Plex Plus Tablet,Biotin,
B-Plex Tablet,Folic Acid,
B-Scorbic Tablet,Bioflavonoids,
B-Serene Rx Transdermal Patch,Folic Acid,
B-Tuss,Chlorpheniramine Maleate,
B-Vex,Brompheniramine Tannate,
B-Vex D,Brompheniramine Tannate,
B-Vex PD,Brompheniramine Tannate,
B.A. Safety Lancet,Lancet,
B12,Vitamin B12 (Cyanocobalamin),
Baby D Vitamin D3 Drops,Vitamin D,
Baby Eczema Relief Cream,Topical Cream,
Baby Eczema Relief Wash,Skin Cleanser,
Baby Iron/MultiVit/Imm Drops,Biotin,
Baby Oral Pain Relief Gel,Benzocaine,
Baby Pain Relief Teething Gel,Benzocaine,
Baby Probiotic Colic Drops,Lactobacillus Rhamnosus,
Baby Probiotic Drops,Lactobacillus Rhamnosus,
Baby Rub Soothing Ointment,"Petrolatum, Eucalyptus oil, Mineral Oil, Coconut Oil, Rosemary oil, Peppermint Oil, Lavandula Angustifolia Topical ointment",
Baby Vit D3,Vitamin D,
Baby Vitamin A & D Ointment,Lanolin,
Baby Vitamin D,Vitamin D,
Baby Vitamin D + Brain Drops,Docosahexaenoic Acid (DHA),
Baby Vitamin Drops,Niacin,
Baby Vitamin Drops with Iron,Ferrous Sulfate,
BabyADE Oint,"Lanolin, White Petrolatum Base Topical ointment",
BAC,Butalbital,
Bac/Poly B Ophth Oint,Bacitracin Zinc,
Baci-Rx,"Bacitracin Powder, Micronized",
BACID Probiotic,Lactobacillus Acidophilus,
BaciiM,Bacitracin,
Bacitracin,Bacitracin,
Bacitracin,Bacitracin Zinc,
Bacitracin Micronized USP,"Bacitracin Powder, Micronized Bulk powder",
Bacitracin Ophth Oint,Bacitracin,
Bacitracin Zinc,Bacitracin Zinc,
Bacitracin Zinc Nonsterile USP,Bacitracin Zinc Bulk powder,
Back & Hip Thin L-XL Heatwrap,"Heat Wrap Pad, Heat Wrap Reusable",
Back & Hip Thin S-M Heatwrap,"Heat Wrap Pad, Heat Wrap Reusable",
Back & Large Areas Heat Patch,Heat Patch,
Back/Body Pain Tablet,Aspirin,
Backache Relief,Magnesium Salicylate Tetrahydrate,
Backache Relief Caplet,Magnesium Salicylate Tetrahydrate,
Baclofen,Baclofen,
Baclofen for Compounding,Baclofen Bulk powder,
Baclofen USP,Baclofen Bulk powder,
Bacmin Tablet,Bioflavonoids,
Bacmin Tablet,Biotin,
Bacocalmine PH,"Bacopa monniera leaf, Polyethylene Glycol, Hydroxyethyl Cellulose Bulk liquid",
Bacter-Aid DS,Sulfamethoxazole,
Bacteriostatic NaCl,Sodium Chloride,
Bacteriostatic NaCl,"Sodium Chloride, Bacteriostatic",
Bacteriostatic Water for Inj,Bacteriostatic Water for Injection Diluent for injection,
Bacteriostatic Water for Inj,"Bacteriostatic Water, for Injection",
Bactine First Aid Liq,Benzalkonium Chloride,
Bactine Pain Relieving Spray,Benzalkonium Chloride,
Bactine Pain Relieving Wipes,Benzalkonium Chloride,
Bactrim,Sulfamethoxazole,
Bactrim DS,Sulfamethoxazole,
Bactroban,Mupirocin,
Bactroban,Mupirocin Calcium,
Bafil Topical Ointment,Clioquinol,
BAL in Oil for Inj,Dimercaprol,
Bal-Care DHA Essential,Omega-3 Fatty Acids,
Balacall DM,Brompheniramine Maleate,
Balacet,Propoxyphene Napsylate,
Balagan,Antipyrine,
Balamine DM Drops,Carbinoxamine Maleate,
Balamine DM Syrup,Carbinoxamine Maleate,
Balamine DM Syrup,Chlorpheniramine Maleate,
Balance B-100 Tablet,Vitamin B1 (Thiamine Mononitrate),
Balance B-50 Tablet,Vitamin B1 (Thiamine Mononitrate),
Balanced B-100 Tablet,Biotin,
Balanced B-50 B-Complex Tablet,Biotin,
Balanced B-50 Caplet,"Alfalfa, Biotin",
Balanced B-50 Caplet,Vitamin B1 (Thiamine Mononitrate),
Balanced B-50 Tablet,Biotin,
Balanced B-50 Tablet,Vitamin B1 (Thiamine),
Balanced B-50 TR Tablet,Biotin,
Balanced Salt Ophth Soln,Calcium Chloride,
Balanced Vit B-50 Caplet,Biotin,
Balanced Woman Probiotic Cap,"Bifidobacterium Bifidum, Bifidobacterium Longum, Lactobacillus Acidophilus, Lactobacillus Casei, Lactobacillus Paracasei, Lactobacillus Rhamnosus, Lactobacillus Plantarum, Lactobacillus Reuteri, Lacto",
Balcoltra Tablet,Ferrous bis-glycinate chelate,
Balmex AdultCare Rash Cream,Zinc Oxide,
Balmex AdultCareRash Cream,Zinc Oxide,
Balmex Complete Protection Cr,Zinc Oxide,
Balmex Multi-Purpose Ointment,Petrolatum,
Balmex Topical Cream,Zinc Oxide,
Balneol For Her,Hydrocortisone,
Balneol For Her Top Lot,Topical Lotion,
Balneol Hygienic Cleansing Lot,Topical Lotion,
Balnetar Therapeutic Tar Bath,Coal Tar,
Balsalazide,Balsalazide Disodium,
Baltussin HC Syrup,Chlorpheniramine Maleate,
Baltussin Solution,Chlorpheniramine Maleate,
Balversa,Erdafitinib,
Balziva,Ethinyl Estradiol,
Banadyne-3 Soln,Benzocaine,
Banalg Hospital Str Lotion,Methyl Salicylate,
Banalg Lotion,Camphor,
Banana Cream Flavor,Compounding Flavor,
Bancap HC,Hydrocodone Bitartrate,
Banflex,Orphenadrine Citrate,
BANOPHEN,Diphenhydramine Hydrochloride,
Banophen Anti-itch,Diphenhydramine Hydrochloride,
Banophen Anti-Itch ES Cream,Diphenhydramine Hydrochloride,
Banophen Elix,Diphenhydramine Hydrochloride,
Banophen Soln,Diphenhydramine Hydrochloride,
Banzel,Rufinamide,
BAQSIMI,Glucagon,
Bar Test,Barium Sulfate,
Baraclude,Entecavir,
Barbidonna Tablet,Atropine Sulfate,
Baricon Pwd for Susp,Barium Sulfate,
Barium Sulfate,Barium Sulfate,
Barium Sulfate USP,Barium Sulfate Bulk powder,
Baro Cat Barium Sulfate,Barium Sulfate,
Barobag,Barium Sulfate,
Baropaque,Barium Sulfate,
Baropaque AC Enema Kit,Barium Sulfate,
Baros,Sodium Bicarbonate,
Barosperse,Barium Sulfate,
Barotrast Pwd for Susp,Barium Sulfate,
Barrier Cream with Pain Relief,Menthol,
Barrium,Barium Sulfate,
Basaglar KwikPen100unit/mL Inj,Insulin Glargine,
Base,Compounding Base,
Base A,Compounding Base,
Base Alcohol Gel for Cmp,Compounding Base,
Base C,Compounding Base,
Base D,Compounding Base,
Base E,Compounding Base,
Base Emollient Cream for Cmp,Compounding Base,
Base F,Compounding Base,
Base G,Compounding Base,
Base H,Compounding Base,
Base Niosome Cream,Compounding Base,
Base Niosome Cream-Heavy,Compounding Base,
Base Niosome Horm Crm-Heavy,Compounding Base,
Base Niosome Hormone Cream,Compounding Base,
Base PCC Cosmetic HRT,Compounding Base,
Base PCCA Aladerm,Compounding Base,
Base PCCA Anhydrous,Compounding Base,
Base PCCA Betaine Anhydrous,Compounding Base,
Base PCCA Bitter Drug Powder,Compounding Base,
Base PCCA Cream/Lotion,Compounding Base,
Base PCCA Emollient Cream,Compounding Base,
Base PCCA Emulsifix-205,Compounding Base,
Base PCCA Fix Oil Susp Vehicle,Compounding Base,
Base PCCA Gelatin,Compounding Base,
Base PCCA Lipoderm Activemax,Compounding Base,
Base PCCA LoxaSperse,Compounding Base,
Base PCCA MBK,Compounding Base,
Base PCCA MucoLox,Compounding Base,
Base PCCA Natacream,Compounding Base,
Base PCCA Natapres,Compounding Base,
Base PCCA Occlusaderm,Compounding Base,
Base PCCA Plasticized,Compounding Base,
Base PCCA Polyglycol Troche,Compounding Base,
Base PCCA PracaMac Oil,Compounding Base,
Base PCCA Pracasil-Plus,Compounding Base,
Base PCCA RDT-PLUS,Compounding Base,
Base PCCA Rheospray,Compounding Base,
Base PCCA Rpd Diss Tablet Pwdr,Compounding Base,
Base PCCA Spira-Wash Gel,Compounding Base,
Base PCCA SuspendAll,Compounding Base,
Base PCCA Sweet-SF Syr Vehicle,Compounding Syrup,
Base PCCA Syrup Vehicle,Compounding Syrup,
Base PCCA Vanpen for Cmpding,Compounding Base,
Base PCCA Verabase Lotion,Compounding Base,
Base PCCA Versabase Cream,Compounding Base,
Base PCCA Versabase Gel,Compounding Base,
Base PCCA Xematop for Cmpding,Compounding Base,
Base PCCA Xylifos,Compounding Base,
Base PCCA ZOSIL,Compounding Base,
Base PCCA-PLUS Susp Vehicle,Compounding Base,
Basic Arm BP Monitor System,"Blood Pressure Monitor, Pressure Cuff",
BAVENCIO,Avelumab,
Baxdela,Delafloxacin,
Baycadron,Dexamethasone,
Baycol,Cerivastatin Sodium,
Bayer Aspirin,Aspirin,
Bayer Aspirin ES Caplet,Aspirin,
Bayer Aspirin Plus Caplet,Aspirin,
Bayer Aspirin PM ES Caplet,Aspirin,
Bayer Back/Body Pain ES Tablet,Aspirin,
Bayer Child ASA,Aspirin,
Bayer ES,Aspirin,
Bayer ES Plus,Aspirin,
Bayer Headache Relief Tablet,Aspirin,
Bayer Low Dose,Aspirin,
Bayer Muscle and Joint Cream,Camphor,
Bayer PM Caplet,Acetaminophen,
Bayer Regimen,Aspirin,
Bayer Women's ASA+Calcium Tab,Aspirin,
BayGam,Immune Globulin (Human),
BayHep B,Hepatitis B Immune Globulin (Human),
BayRab,Rabies Immune Globulin (Human),
BayRho-D Full Dose for Inj,Rho(D) Immune Globulin (Human),
BayRho-D Full Dose Inj,Rho(D) Immune Globulin (Human),
BayRho-D Mini Dose for Inj,Rho(D) Immune Globulin (Human),
BayRho-D Mini Dose Inj,Rho(D) Immune Globulin (Human),
BayTet,Tetanus Immune Globulin (Human),
Baza,Miconazole Nitrate,
BC Allergy Sinus Headache Pwd,Acetaminophen,
BC Arthritis Formula Powder,Aspirin,
BC Arthritis Strength Powder,Aspirin,
BC Arthritis Strength Pwd,Aspirin,
BC Daytime Cough&Cold Powder,Acetaminophen,
BC Headache Pain Relief Powder,Aspirin,
BC Headache Powder,Aspirin,
BC Original Formula Pwd,Aspirin,
BC Original Headache Powder,Aspirin,
BC Sinus Congestion & Pain Pwd,Acetaminophen,
BC Sinus Congestion&Pain Pwd,Acetaminophen,
BCG VACCINE,BCG Live,
BD Alcohol Swabs,Alcohol Pad or Swab,
BD Control Soln,"Glucose Meter Control Solution, Normal",
BD Genie Lancet,Lancet,
BD Glucose Tablet,Glucose,
BD Home Sharps Container,Sharps Container,
BD Lancet Device,Lancet Device,
BD Logic Blood Glucose Monitor,"Glucose Meter, Glucose Meter Control Solution, Glucose Meter Test Strips, Lancet, Lancet Device",
BD Microtainer Safety Lancet,Lancet,
BD Posiflush NS,Sodium Chloride,
BD Posiflush SF NS,Sodium Chloride,
BD Posiflush SS NS,Sodium Chloride,
BD Safe-Clip Device,Safety Clip,
BD SASH Inj Kit,Heparin Sodium (Porcine),
BD Sharps Disposal,Sharps Container,
BD Sharps Disposal,Sharps Container,
BD Sharps Disposal,Sharps Container,
BD Sharps Disposal,Sharps Container,
BD Sharps Disposal,Sharps Container,
BD Sharps Disposal by Mail Ctr,Sharps Container,
BD Test Strip,Glucose Meter Test Strips,
BD Ultra-Fine,Lancet,
BD Ultra-Fine II Lancet,Lancet,
